it,ft,bt,km,transmission,ownerNo,owner,model,modelYear,price,Engine Displacement,Fuel Type,Insurance Validity,Kms Driven,Ownership,RTO,Registration Year,Seats,Transmission,Year of Manufacture,Mileage,Engine,Max Power,Torque,Seats,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Compression Ratio,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Wheel Size,Alloy Wheel Size,Ground Clearance Unladen,City
0,Petrol,Hatchback,"24,337",Manual,2,2nd Owner,Hyundai Grand i10,2019,₹ 5.15 Lakh,1197 cc,Petrol,Comprehensive,24337 Kms,Second Owner,TS10,Nov 2018,5 Seats,Manual,2023,18.9 kmpl,1197 CC,81.86bhp@6000rpm,113.75nm,5,Silver,Kappa VTVT Petrol Engine,1197,113.75nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,1100,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,165 Kmph,12.9 Seconds,Tubeless,5,256,,,,Hyderabad
0,Petrol,Hatchback,"82,243",Manual,1,1st Owner,Maruti Baleno,2019,₹ 6.79 Lakh,1462 cc,Petrol,Third Party insurance,82243 Kms,First Owner,AP09,Aug 2018,5 Seats,Manual,2018,21.4 kmpl,1197 CC,83.1bhp@6000rpm,115Nm,5,Blue,VVT Petrol Engine,1197,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,3995mm,1745mm,1510mm,2520mm,1505mm,1515mm,880kg,1340kg,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,180 Kmph,12.36 seconds,"Tubeless,Radial",5,339-litres,16,16,,Hyderabad
0,Petrol,SUV,"20,000",Manual,1,1st Owner,Hyundai Creta,2022,₹ 13.88 Lakh,1197 cc,Petrol,Third Party insurance,20000 Kms,First Owner,TS02,2016,5 Seats,Manual,2023,,1497 CC,113.18bhp@6300rpm,143.8nm,5,Others,1.5 L MPi Petrol,1497,143.8nm@4500rpm,4.0,4.0,DOHC,MPi,,,No,,4300mm,1790mm,1635mm,2610mm,,,1260,,6-speed iMT,,5,Power,,Disc,Drum,,,"Tubeless,Radial",5,,,,,Hyderabad
0,Petrol,Hatchback,"1,04,701",Automatic,2,2nd Owner,Maruti Ignis,2017,₹ 6.09 Lakh,1248 cc,Petrol,Third Party insurance,104701 Kms,Second Owner,AP28,Dec 2021,5 Seats,Automatic,2018,20.89 kmpl,1197 CC,81.80bhp@6000rpm,113Nm,5,White,1.2-Litre VVT Petrol Engine,1197,113Nm@4200rpm,4.0,4.0,SOHC,MPFI,,,No,No,3700mm,1690mm,1595mm,2435mm,,,855,,5 Speed,FWD,5,Electrical,4.7 m,Disc,Drum,,13.69 Seconds,"Tubeless,Radial",5,260-litres,15,15,,Hyderabad
0,Petrol,SUV,"54,000",Manual,2,2nd Owner,Toyota Urban cruiser,2021,₹ 10 Lakh,1451 cc,Petrol,Third Party,54000 Kms,Second Owner,TS07,Oct 2018,5 Seats,Manual,2020,17.03 kmpl,1462 CC,103.26bhp@6000rpm,138nm,5,Silver,k-series1.5l,1462,138nm@4400rpm,4.0,4.0,,,,,,,3995,1790,1640,2500,,,1115-1130,1600,5 Speed,,5,Electronic,5.2,Ventilated Disc,Drum,,,"Tubeless, Radial",5,328,,,,Hyderabad
0,Petrol,Hatchback,"1,18,937",Manual,1,1st Owner,Maruti Swift,2021,₹ 5.90 Lakh,1197 cc,Petrol,Third Party insurance,118937 Kms,First Owner,AP10,Feb 2016,5 Seats,Manual,2011,22.38 kmpl,1197 CC,88.50bhp@6000rpm,113Nm,5,Red,K Series Dual jet,1197,113Nm@4400rpm,4.0,4.0,,,,,,,3845mm,1735,1530,2450,1530,1530,875-905,1335,5-Speed,,5,Electric,4.8,Disc,Drum,,,"Radial, Tubeless",5,268,,,,Hyderabad
0,Diesel,Hatchback,"1,05,133",Manual,1,1st Owner,Maruti Swift,2017,₹ 5.70 Lakh,1997 cc,Diesel,Third Party insurance,105133 Kms,First Owner,TS08,Aug 2016,5 Seats,Manual,2022,25.2 kmpl,1248 CC,74bhp@4000rpm,190Nm,5,Red,DDiS Diesel Engine,1248,190Nm@2000rpm,4.0,4.0,DOHC,CRDI,69.6 X 82 mm,17.6:1,Yes,No,3840mm,1735mm,1530mm,2450mm,,,960Kg,1405kg,5 Speed,FWD,5,Power,4.8 metres,Ventilated Disc,Drum,155 Kmph,14.8 Seconds,Tubeless Tyres,5,204-liters,,,,Hyderabad
0,Petrol,SUV,"10,000",Automatic,1,1st Owner,MG Hector,2023,₹ 26.50 Lakh,1197 cc,Petrol,Third Party insurance,10000 Kms,First Owner,AP28,Aug 2020,7 Seats,Automatic,2021,12.34 kmpl,1451 CC,141bhp@5000rpm,250Nm,5,Others,1.5 L Turbocharged Intercooled,1451,250Nm@1600-3600rpm,4.0,4.0,,,,,,,4699mm,1835mm,1760mm,2750mm,,,1640,,6-speed,FWD,5,Power,,Disc,Disc,,,"Tubeless, Radial",5,587,18,18,,Hyderabad
0,Petrol,Sedan,"36,290",Automatic,1,1st Owner,Maruti Swift Dzire,2018,₹ 6.79 Lakh,998 cc,Petrol,Third Party insurance,36290 Kms,First Owner,TS07,Aug 2019,5 Seats,Automatic,2014,21.21 kmpl,1197 CC,81.80bhp@6000rpm,113Nm,5,Brown,K Series VVT Engine,1197,113Nm@4200rpm,4.0,4.0,DOHC,MPFI,,,No,No,3995mm,1735mm,1515mm,2450mm,1530mm,1520mm,860-895Kg,1315Kg,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,,12.6 Seconds,"Tubeless,Radial",4,378,,,,Hyderabad
0,Petrol,SUV,"10,000",Manual,1,1st Owner,Mahindra Scorpio N,2023,₹ 18 Lakh,1497 cc,Petrol,Comprehensive,10000 Kms,First Owner,TS08,Mar 2018,5 Seats,Manual,2018,,1997 CC,200bhp@5000rpm,370Nm,7,Others,mStallion,1997,370Nm@1750-3000rpm,4.0,4.0,,,,,Yes,,4662mm,1917,1857,2750mm,,,1880,,6-Speed,2WD,7,Electric,,Ventilated Disc,Ventilated Disc,,,"Tubeless,Radial",5,,,,,Hyderabad
0,Petrol,Hatchback,"29,084",Manual,1,1st Owner,Hyundai i20,2018,₹ 6.40 Lakh,1462 cc,Petrol,Third Party insurance,29084 Kms,First Owner,TS07,Jun 2010,5 Seats,Manual,2018,18.6 kmpl,1197 CC,81.86bhp@6000rpm,114.73nm,5,Blue,Kappa VTVT Petrol Engine,1197,114.73nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1100,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,170 Kmph,13.2 Seconds,Tubeless,5,285-litres,15,15,,Hyderabad
0,Petrol,Hatchback,"66,911",Manual,1,1st Owner,Maruti Celerio,2020,₹ 4.75 Lakh,1498 cc,Petrol,Third Party insurance,66911 Kms,First Owner,AP10,Apr 2013,5 Seats,Manual,2019,21.63 kmpl,998 CC,67.05bhp@6000rpm,90Nm,5,White,K10B Engine,998,90Nm@3500rpm,3.0,4.0,DOHC,MPFi,73 X 82 mm,11.0:1,No,No,3695mm,1600mm,1560mm,2425mm,1420mm,1410mm,825kg,1250kg,5 Speed,FWD,5,Power,4.7 metres,Ventilated Disc,Drum,,15.05 Seconds,"Tubeless, Radial",5,235-litres,,,,Hyderabad
0,Petrol,Sedan,"1,10,000",Automatic,1,1st Owner,Honda City,2011,₹ 4.30 Lakh,2179 cc,Petrol,Third Party,110000 Kms,First Owner,TS07,Apr 2017,5 Seats,Automatic,2020,16.8 kmpl,1497 CC,"118PS at 6,600 rpm",146Nm at 4800 rpm,5,Others,In-Line Engine,1497,146Nm at 4800 rpm,4.0,4.0,SOHC,EFI(Electronic Fuel Injection),,,No,No,4420 mm,1695 mm,1480 mm,2550 mm,,,1155 kg,,5 Speed,FWD,5,Power,5.3 m,Disc,Drum,,,"Tubeless,Radial",4,506 litres,15,15,,Hyderabad
0,Petrol,SUV,"7,033",Manual,1,1st Owner,Maruti Grand Vitara,2022,₹ 17 Lakh,1197 cc,Petrol,Third Party insurance,7033 Kms,First Owner,TS08,Feb 2023,7 Seats,Manual,2013,21.11 kmpl,1462 CC,101.64bhp@6000rpm,136.8Nm,5,Red,,1462,136.8Nm@4400rpm,4.0,4.0,,,,,,,4345mm,1795,1645,2600,,,1150 - 1185,1645,5 Speed,2WD,5,Power,5.4,Ventilated Disc,Solid Disc,,,"Tubeless, Radial",5,,17,17,,Hyderabad
0,Petrol,SUV,"40,000",Manual,1,1st Owner,Volkswagen Taigun,2021,₹ 19.50 Lakh,1198 cc,Petrol,Third Party insurance,40000 Kms,Second Owner,TS11,Apr 2021,5 Seats,Manual,2014,17.88 kmpl,1498 CC,147.51bhp@5000-6000rpm,250Nm,5,Gray,1.5L TSI EVO with ACT,1498,250Nm@1600-3500rpm,4.0,4.0,,TSI,,,Yes,,4221mm,1760mm,1612mm,2651,1531,1516,1312,1700,7-Speed DSG,,5,Electric,5.05,Disc,Drum,150.49,,"Tubeless,Radial",5,385,17,17,,Hyderabad
0,Diesel,SUV,"80,000",Manual,2,2nd Owner,Mahindra XUV500,2014,₹ 7 Lakh,999 cc,Diesel,Third Party insurance,80000 Kms,Second Owner,TS08,Aug 2018,5 Seats,Manual,2016,15.1 kmpl,2179 CC,140bhp@3750rpm,330Nm,7,Blue,mHawk Diesel Engine,2179,330Nm@1600-2800rpm,4.0,4.0,DOHC,Direct Injection,,,Yes,No,4585mm,1890mm,1785mm,2700mm,,,1940,2450kg,6 Speed,FWD,7,Power,5.6 metres,Disc & Caliper Type,Disc & Caliper Type,175 kmph,12.5 Seconds,"Tubeless,Radial ",5,,17,17,,Hyderabad
0,Petrol,Hatchback,"22,000",Automatic,1,1st Owner,Hyundai Grand i10,2018,₹ 6.75 Lakh,1197 cc,Petrol,Third Party,22000 Kms,First Owner,TS09,Jan 2019,5 Seats,Automatic,2018,18.9 kmpl,1197 CC,81.86bhp@6000rpm,113.75nm,5,Grey,Kappa VTVT Petrol Engine,1197,113.75nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,1200,,4 Speed,FWD,5,Power,4.8 metres,Disc,Drum,165 Kmph,12.9 Seconds,Tubeless,5,256,14,14,,Hyderabad
0,Petrol,Hatchback,"70,200",Manual,1,1st Owner,Datsun GO,2018,₹ 4.30 Lakh,1086 cc,Petrol,Comprehensive,70200 Kms,First Owner,TS09,Jun 2017,5 Seats,Manual,2017,19.02 kmpl,1198 CC,67.05bhp@5000rpm,104Nm,5,White,Naturally Aspirated 12V,1198,104Nm@4000rpm,3.0,4.0,DOHC,Electronic Injection System,,,No,No,3788mm,1636mm,1507mm,2450mm,1440mm,1445mm,886kg,,5 Speed,FWD,5,Power,4.6 metres,Disc,Drum,,13.3 Seconds,Tubeless,5,265-litres,,,180mm,Hyderabad
0,Petrol,Hatchback,"60,004",Manual,1,1st Owner,Renault KWID,2019,₹ 4.20 Lakh,1197 cc,Petrol,Third Party insurance,60004 Kms,Second Owner,TS12,2019,5 Seats,Manual,2016,23.01 kmpl,999 CC,67bhp@5500rpm,91Nm,5,Silver,Petrol Engine,999,91Nm@4250rpm,3.0,4.0,DOHC,MPFi,,,No,No,3679mm,1579mm,1478mm,2422mm,,,730,,5 Speed,FWD,5,Power,4.9 metres,Disc,Drum,155.8 kmph,13.90 Seconds,"Tubeless,Radial",5,300,,,,Hyderabad
0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Maruti Wagon R,2020,₹ 5.80 Lakh,936 cc,Petrol,Zero Dep,60000 Kms,First Owner,TS08,Mar 2021,5 Seats,Manual,2021,20.52 kmpl,1197 CC,81.80bhp@6000rpm,113Nm,5,Others,K12M Petrol Engine,1197,113Nm@4200rpm,4.0,4.0,DOHC,MPFI,69 x 72 mm,,No,No,3655 mm,1620 mm,1675 mm,2435 mm,,,830-845kg,1340kg,5 Speed,FWD,5,Power,4.7 metres,Disc,Drum,,18.6 Seconds,"Tubeless Tyres, Radial",5,341 Litres,,,,Hyderabad
0,Petrol,Hatchback,"57,078",Manual,2,2nd Owner,Hyundai i10,2013,₹ 3.34 Lakh,1248 cc,Petrol,Comprehensive,57078 Kms,First Owner,AP10,2019,5 Seats,Manual,2010,19.81 kmpl,1086 CC,68.05bhp@5500rpm,99.04Nm,5,Others,IRDE2 Engine,1086,99.04Nm@4500rpm,4.0,3.0,SOHC,MPFI,,,No,No,3585mm,1595mm,1550mm,2380mm,1400mm,1385mm,860kg,,5 Speed,FWD,5,Power,4.7 metres,Ventilated Disc,Drum,165 Kmph,14.3 Seconds,Tubeless,5,225-litres,,,,Hyderabad
0,Petrol,Hatchback,"63,789",Manual,1,1st Owner,Maruti Ritz,2014,₹ 4.02 Lakh,1497 cc,Petrol,Comprehensive,63789 Kms,First Owner,TS07,Aug 2020,5 Seats,Manual,2021,18.5 kmpl,1197 CC,85.80bhp@6000rpm,114Nm,5,Silver,K Series Petrol Engine,1197,114Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,3775mm,1680mm,1620mm,2360mm,1470mm,1480mm,1030kg,1430kg,5 Speed,FWD,5,Power,4.7 metres,Ventilated Disc,Drum,156 Kmph,15 Seconds,"Tubeless,Radial",5,236-liters,14,14,,Hyderabad
0,Diesel,Hatchback,"1,20,000",Manual,1,1st Owner,Chevrolet Beat,2016,₹ 2.40 Lakh,1197 cc,Diesel,Zero Dep,120000 Kms,First Owner,TS08,Dec 2015,5 Seats,Manual,2016,25.44 kmpl,936 CC,56.3bhp@4000rpm,142.5Nm,5,Others,XSDE Engine,936,142.5Nm@1750rpm,3.0,4.0,DOHC,Direct Injection,,,Yes,No,3640mm,1595mm,1550mm,2375mm,,,1025,,5 Speed,FWD,5,Power,4.85 metres,Disc,Drum,165 kmph,21.2 Seconds,Tubeless ,5,170-litres,,,,Hyderabad
0,Diesel,Sedan,"1,18,207",Automatic,2,2nd Owner,Maruti Ciaz,2018,₹ 7.34 Lakh,1086 cc,Diesel,Third Party insurance,118207 Kms,Second Owner,TS07,Oct 2018,5 Seats,Automatic,2013,28.09 kmpl,1248 CC,88.50bhp@4000rpm,200Nm,5,Silver,DDIS 200 Engine,1248,200Nm@1750rpm,4.0,4.0,DOHC,CRDI,69.6 x 82 mm,,Yes,No,4490 mm,1730 mm,1485 mm,2650 mm,,,1105,1590 kg,5 Speed,FWD,5,Power,5.4 metres,Ventilated Disc,Drum,,,"Tubeless, Radial",4,510-litres,15,15,,Hyderabad
0,Petrol,Sedan,"53,000",Manual,1,1st Owner,Honda City,2017,₹ 7.95 Lakh,1197 cc,Petrol,Third Party insurance,53000 Kms,First Owner,TS09,Apr 2017,5 Seats,Manual,2008,17.4 kmpl,1497 CC,117.60bhp@6600rpm,145Nm,5,White,i-VTEC,1497,145Nm@4600rpm,4.0,4.0,SOHC,,,,,,4440,1695,1495,2600,1490,1480,1061,1436,5 Speed,,5,Electric,5.3,Ventilated Disc,Drum,,,"Tubeless, Radial",4,510,15,15,,Hyderabad
0,Petrol,Hatchback,"1,05,224",Manual,2,2nd Owner,Maruti Baleno,2016,₹ 5.70 Lakh,799 cc,Petrol,Third Party insurance,105224 Kms,Second Owner,TS06,2012,5 Seats,Manual,2011,21.4 kmpl,1197 CC,83.1bhp@6000rpm,115Nm,5,Silver,VVT Petrol Engine,1197,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,3995mm,1745mm,1510mm,2520mm,1505mm,1515mm,890Kg,1340kg,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,180 Kmph,12.36 seconds,"Tubeless,Radial",5,339-litres,16,16,,Hyderabad
0,Petrol,Hatchback,"20,837",Manual,2,2nd Owner,Hyundai Santro,2021,₹ 5.51 Lakh,1373 cc,Petrol,Third Party insurance,20837 Kms,First Owner,TS09,Feb 2018,5 Seats,Manual,2022,20.3 kmpl,1086 CC,68.05bhp@5500rpm,99Nm,5,White,1.1 L Petrol,1086,99Nm@4500 rpm,4.0,3.0,SOHC,MPFI,,,No,No,3610 mm,1645 mm,1560 mm,2400 mm,1463,1481,990,,5 Speed,FWD,5,Electric,,Disc,Drum,,,"Tubeless,Radial",5,235,,,,Hyderabad
0,Petrol,Hatchback,"1,00,000",Manual,2,2nd Owner,Hyundai i20,2010,₹ 2.80 Lakh,1984 cc,Petrol,Third Party insurance,100000 Kms,Second Owner,TS15,Oct 2017,5 Seats,Manual,2018,18.5 kmpl,1197 CC,80 PS at 5200 rpm,"11.4 kgm at 4,000 rpm",5,Others,In-Line Engine,1197,"11.4 kgm at 4,000 rpm",4.0,4.0,DOHC,MPFI,,,No,No,3940 mm,1710 mm,1505 mm,"2,525 mm","1,505 mm","1,503 mm",1020,,5 Speed,,5,Power,5.20 mtrs.,Disk,Drum,,,"Tubeless,Radial",5,,14,14,,Hyderabad
0,Petrol,Hatchback,"24,021",Manual,1,1st Owner,Datsun RediGO,2021,₹ 4.63 Lakh,1596 cc,Petrol,Third Party insurance,24021 Kms,Second Owner,TS07,Nov 2014,5 Seats,Manual,2018,20.71 kmpl,799 CC,53.64bhp@5600rpm,72Nm,5,Blue,0.8L Petrol Engine,799,72Nm@4250rpm,3.0,4.0,DOHC,MPFi,,,No,No,3435mm,1574mm,1546mm,2348mm,,,770,,5-Speed,FWD,5,Power,4.7m,Disc,Drum,,,tubeless tyre,5,222,,,,Hyderabad
0,Petrol,Sedan,"61,000",Manual,1,1st Owner,Maruti Ciaz,2016,₹ 6.25 Lakh,796 cc,Petrol,Third Party insurance,61000 Kms,First Owner,TS09,Oct 2014,5 Seats,Manual,2016,20.73 kmpl,1373 CC,91.1bhp@6000rpm,130Nm,5,Grey,k14B VVT Engine,1373,130Nm@4000rpm,4.0,4.0,DOHC,MPFI,73 X 82mm,10.1:1,No,No,4490mm,1730mm,1485mm,2650mm,1495mm,1505mm,1030kg,1490kg,5 Speed,FWD,5,Power,5.4 metres,Ventilated Disc,Drum,190 kmph,14 Seconds,"Tubeless, Radial",4,510-litres,15,15,,Hyderabad
0,Diesel,Sedan,"1,20,000",Automatic,2,2nd Owner,Volvo S60,2013,₹ 8 Lakh,1498 cc,Diesel,Third Party insurance,120000 Kms,First Owner,TS09,Jan 2021,5 Seats,Automatic,2021,9 kmpl,1984 CC,181bhp@4250rpm,400Nm,5,Others,Turbo Diesel Engine,1984,400Nm@1750-2500rpm,4.0,4.0,DOHC,CRDI,82 x 93.2 mm,,Yes,No,4635mm,2097mm,1484mm,2776mm,1588mm,1585mm,1652kg,2060kg,8 Speed,FWD,5,Power,5.65 metres,Disc,Disc,215 Kmph,9.2 Seconds,"Tubeless,Radial",4,380-litres,18,18,,Hyderabad
0,Petrol,Sedan,"64,000",Manual,2,2nd Owner,Ford Fiesta,2008,₹ 2 Lakh,796 cc,Petrol,Third Party insurance,64000 Kms,Second Owner,TS13,Jan 2019,5 Seats,Manual,2018,15.3 kmpl,1596 CC,"101 @ 6,500 (PS@rpm)",14.9 ,5,Black,In-Line Engine,1596,"14.9 @ 3,400 (kgm@rpm)",4.0,4.0,DOHC,SEFI,76.0 x 76.5 mm,9.75:1,No,No,"4,282 mm","1,686 mm","1,468 mm","2,486 mm","1,474 mm","1,444 mm","1,130 kg",,5 Speed,FWD,5,Power,4.9 m,Ventilated Disc,Self-Adjusting Drum,179 kmph,11.7 seconds,"Tubeless,Radial",4,430 litres,14,14,,Hyderabad
0,Petrol,Hatchback,"1,20,000",Manual,1,1st Owner,Maruti Alto,2011,₹ 1.70 Lakh,1497 cc,Petrol,Third Party insurance,120000 Kms,Second Owner,TS07,Aug 2017,5 Seats,Manual,2015,19.7 kmpl,796 CC,46.3bhp@6200rpm,62Nm,5,Others,In-Line Engine,796,62Nm@3000rpm,3.0,4.0,SOHC,MPFI,68.5 x 72.0 mm,,No,No,3495mm,1475mm,1460mm,2360mm,1295mm,1290mm,705kg,1140kg,5 Speed,FWD,5,Power,4.6m,Disc,Drum,137km/hr,17.7 seconds,"Tubeless,Radial",5,,12,12,,Hyderabad
0,Petrol,SUV,"30,000",Manual,1,1st Owner,Volkswagen Taigun,2022,₹ 19.50 Lakh,796 cc,Petrol,Third Party,30000 Kms,First Owner,TS09,Oct 2010,7 Seats,Manual,2016,17.88 kmpl,1498 CC,147.51bhp@5000-6000rpm,250Nm,5,Others,1.5L TSI EVO with ACT,1498,250Nm@1600-3500rpm,4.0,4.0,,TSI,,,Yes,,4221mm,1760mm,1612mm,2651,1531,1516,1312,1700,7-Speed DSG,,5,Electric,5.05,Disc,Drum,150.49,,"Tubeless,Radial",5,385,17,17,,Hyderabad
0,Petrol,Hatchback,"49,000",Manual,1,1st Owner,Maruti Alto 800,2018,₹ 3.25 Lakh,999 cc,Petrol,Third Party insurance,49000 Kms,First Owner,TS08,Jun 2017,5 Seats,Manual,2020,22.05 kmpl,796 CC,47.33bhp@6000rpm,69Nm,5,White,F8D Petrol Engine,796,69Nm@3500rpm,3.0,4.0,,,,,,,3445,1515,1475,2360,1295,1290,755,1185,5 Speed,,5,,4.6,Disc,Drum,,,Tubeless Tyres,5,,,,,Hyderabad
0,Diesel,MUV,"1,15,000",Manual,1,1st Owner,Mahindra Marazzo,2018,₹ 7.50 Lakh,1186 cc,Diesel,Third Party insurance,115000 Kms,Second Owner,AP28,2016,5 Seats,Manual,2019,17.3 kmpl,1497 CC,121bhp@3500rpm,300Nm,7,Silver,D15 1.5 Liter Diesel Engine,1497,300Nm@1750-2500rpm,4.0,4.0,,CRDi,,,Yes,No,4585 mm,1866 mm,1774 mm,2760 mm,,,1650 kgs,,6 Speed,FWD,7,Power,5.25 meters,Disc,Disc,,,"Tubless, Radial",5,190,,,200mm,Hyderabad
0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Maruti Alto 800,2016,₹ 2.75 Lakh,1498 cc,Petrol,Third Party,50000 Kms,Second Owner,AP28,Jul 2019,5 Seats,Manual,2018,24.7 kmpl,796 CC,47.3bhp@6000rpm,69Nm,5,Others,F8D Petrol Engine,796,69Nm@3500rpm,3.0,4.0,DOHC,MPFi,,,No,No,3430mm,1490mm,1475mm,2360mm,1295mm,1290mm,720kg,1185kg,5 Speed,FWD,5,Power,4.6 metres,Solid Disc,Drum,140 kmph,19 Seconds,Tubeless Tyres,5,177-litres,,,,Hyderabad
0,Petrol,Hatchback,"18,569",Manual,1,1st Owner,Datsun RediGO,2021,₹ 4.47 Lakh,1198 cc,Petrol,Third Party,18569 Kms,First Owner,TS07,Aug 2018,5 Seats,Manual,2010,21.7 kmpl,999 CC,67.05bhp@5550rpm,91nm,5,Others,1.0 L Petrol Engine,999,91nm@4250rpm,3.0,4.0,DOHC,MPFi,,,No,No,3435mm,1574mm,1546mm,2348mm,,,750,,5-Speed,FWD,5,Power,4.7m,Disc,Drum,,,tubeless tyre,5,222,,,,Hyderabad
0,Diesel,Hatchback,"98,455",Manual,1,1st Owner,Hyundai Grand i10,2018,₹ 5.78 Lakh,999 cc,Diesel,Third Party insurance,98455 Kms,Second Owner,TS10,Jul 2015,5 Seats,Manual,2013,24 kmpl,1186 CC,73.97bhp@4000rpm,190.24nm,5,White,U2 CRDi  Diesel Engine,1186,190.24nm@1750-2250rpm,3.0,4.0,DOHC,CRDi,,,No,No,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,1100,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,151.63 Kmph,13.21 Seconds,Tubeless,5,256,14,14,,Hyderabad
0,Diesel,Sedan,"85,000",Automatic,1,1st Owner,Skoda Rapid,2015,₹ 6 Lakh,1248 cc,Diesel,Zero Dep,85000 Kms,Second Owner,AP28,Oct 2019,5 Seats,Automatic,2016,21.66 kmpl,1498 CC,103.52bhp@4400rpm,250Nm,5,White,Diesel Engine,1498,250Nm@1500-2500rpm,4.0,4.0,DOHC,Direct Injection ,,,Yes,No,4386mm,1699mm,1466mm,2552mm,,,1182kg,1770kg,7 Speed,FWD,5,Power,5.3 metres,Disc,Drum,186 Kmph,12 Seconds,"Tubeless,Radial",4,460-litres,15,15,,Hyderabad
0,Petrol,Sedan,"97,921",Manual,1,1st Owner,Volkswagen Ameo,2016,₹ 5.24 Lakh,1197 cc,Petrol,Third Party insurance,97921 Kms,First Owner,TS09,Aug 2016,5 Seats,Manual,2022,17 kmpl,1198 CC,73.75bhp@5400rpm,110Nm,5,Brown,MPI Petrol Engine,1198,110Nm@3750rpm,3.0,4.0,DOHC,MPFI,76.5 X 86.9 mm,10.5:1,No,No,3995mm,1682mm,1483mm,2470mm,1460mm,1456mm,1069kg,,5 Speed,FWD,5,Power,,Disc,Drum,,,"Tubeless,Radial",4,330,15,15,,Hyderabad
0,Petrol,Hatchback,"19,205",Manual,2,2nd Owner,Datsun RediGO,2020,₹ 4.02 Lakh,1197 cc,Petrol,Comprehensive,19205 Kms,Second Owner,TS08,Apr 2021,5 Seats,Manual,2021,21.7 kmpl,999 CC,67.05bhp@5550rpm,91nm,5,Others,1.0 L Petrol Engine,999,91nm@4250rpm,3.0,4.0,DOHC,MPFi,,,No,No,3435mm,1574mm,1546mm,2348mm,,,750,,5-Speed,FWD,5,Power,4.7m,Disc,Drum,,,tubeless tyre,5,222,,,,Hyderabad
0,Diesel,Hatchback,"1,22,000",Manual,2,2nd Owner,Maruti Swift,2019,₹ 6.67 Lakh,1248 cc,Diesel,Third Party insurance,122000 Kms,First Owner,AP16,Feb 2017,5 Seats,Manual,2018,28.4 kmpl,1248 CC,74bhp@4000rpm,190Nm,5,Red,DDiS 190 Engine,1248,190Nm@2000rpm,4.0,4.0,,CRDi,,,Yes,No,3840mm,1735mm,1530mm,2450mm,1530mm,1530mm,960Kgs,1405Kgs,5,,5,Power,4.8 Meters,Disc,Drum,,,Tubeless,5,,,,,Hyderabad
0,Petrol,Hatchback,"97,644",Manual,1,1st Owner,Maruti Ignis,2018,₹ 5.52 Lakh,1591 cc,Petrol,Comprehensive,97644 Kms,First Owner,TS08,Mar 2017,5 Seats,Manual,2018,20.89 kmpl,1197 CC,81.80bhp@6000rpm,113Nm,5,Blue,1.2-Litre VVT Petrol Engine,1197,113Nm@4200rpm,4.0,4.0,SOHC,MPFI,,,No,No,3700mm,1690mm,1595mm,2435mm,,,825,,5 Speed,FWD,5,Electrical,4.7 m,Disc,Drum,,,"Tubeless,Radial",5,260-litres,15,15,,Hyderabad
0,Petrol,Hatchback,"82,000",Manual,1,1st Owner,Hyundai i10,2010,₹ 2.65 Lakh,1497 cc,Petrol,Zero Dep,82000 Kms,First Owner,TS13,Aug 2015,5 Seats,Manual,2017,20.36 kmpl,1197 CC,78.9bhp@6000rpm,111.7Nm,5,Red,Petrol Engine,1197,111.7Nm@4000rpm,4.0,4.0,DOHC ,MPFI,71 x 75.6 mm,10.5:1 ,No,No,3585mm,1595mm,1550mm,2380mm,1400mm,1385mm,930,,5 Speed,FWD,5,Power,,Ventilated Disc,Drum,,,"Tubeless,Radial",4,,13,13,,Hyderabad
