bt,ownerNo,modelYear,Fuel Type,Insurance Validity,Kms Driven,Transmission,Year of Manufacture,Mileage,Gear Box,City,price_in_lakhs
Hatchback,3,2016,Petrol,Third Party insurance,77501,Manual,2016,18,5,Bangalore,5.17
Sedan,1,2016,Petrol,Third Party insurance,40000,Manual,2016,20,5,Bangalore,6.2
Sedan,1,2016,Petrol,Comprehensive,40000,Manual,2016,20,5,Bangalore,6.2
Sedan,1,2014,Petrol,Comprehensive,48325,Automatic,2014,18,5,Bangalore,7.5
SUV,1,2022,Petrol,Third Party insurance,30000,Manual,2022,17,6,Bangalore,12.2
Hatchback,2,2013,Diesel,Third Party insurance,100000,Automatic,2013,14,7,Bangalore,13.5
Hatchback,1,2015,Petrol,Third Party insurance,69000,Manual,2015,22,5,Bangalore,5.75
SUV,1,2018,Diesel,Third Party insurance,110000,Manual,2018,17,6,Bangalore,12.5
Sedan,2,2016,Petrol,Third Party insurance,50000,Manual,2016,17,5,Bangalore,8.68
MUV,1,2020,Diesel,Comprehensive,60000,Automatic,2020,14,8,Bangalore,30.0
Hatchback,1,2021,Petrol,Third Party insurance,20000,Manual,2021,20,6,Bangalore,9.8
Hatchback,1,2022,Petrol,Zero Depreciation,14999,Automatic,2022,22,5,Bangalore,9.0
Hatchback,2,2016,Petrol,Comprehensive,90773,Manual,2016,18,5,Bangalore,5.5
Sedan,1,2012,Diesel,Third Party insurance,90000,Manual,2012,20,5,Bangalore,4.5
Hatchback,2,2017,Petrol,Zero Depreciation,64917,Manual,2017,20,5,Bangalore,6.1
Hatchback,1,2017,Petrol,Comprehensive,70235,Manual,2017,18,5,Bangalore,5.43
Hatchback,1,2021,Petrol,Third Party insurance,30000,Manual,2021,20,6,Bangalore,9.8
Hatchback,1,2016,Petrol,Comprehensive,78782,Manual,2016,18,5,Bangalore,5.35
SUV,2,2014,Diesel,Third Party insurance,164000,Manual,2014,15,6,Bangalore,8.5
Sedan,2,2016,Petrol,Third Party insurance,72136,Manual,2016,20,5,Bangalore,6.61
Hatchback,2,2015,Petrol,Comprehensive,52486,Manual,2015,22,5,Bangalore,5.05
Sedan,1,2007,Diesel,Comprehensive,150000,Automatic,2007,15,6,Bangalore,4.5
SUV,1,2017,Petrol,Comprehensive,36887,Manual,2017,17,5,Bangalore,8.65
SUV,1,2019,Petrol,Third Party insurance,47962,Manual,2019,18,6,Bangalore,9.99
SUV,1,2014,Diesel,Third Party insurance,135000,Manual,2014,20,5,Bangalore,5.95
Sedan,2,2018,Petrol,Comprehensive,47398,Automatic,2018,14,7,Bangalore,23.65
Sedan,2,2012,Petrol,Comprehensive,50000,Manual,2012,14,5,Bangalore,4.0
Sedan,1,2012,Diesel,Third Party insurance,100000,Manual,2012,19,5,Bangalore,5.5
SUV,1,2020,Diesel,Zero Depreciation,55000,Automatic,2020,14,8,Bangalore,60.5
Hatchback,3,2013,Petrol,Third Party insurance,90000,Automatic,2013,17,7,Bangalore,5.2
Hatchback,1,2016,Petrol,Comprehensive,116624,Manual,2016,21,5,Bangalore,6.16
Sedan,2,2019,Petrol,Zero Depreciation,54561,Manual,2019,21,5,Bangalore,7.95
MUV,2,2013,Diesel,Third Party insurance,120000,Manual,2013,12,5,Bangalore,12.75
Hatchback,1,2016,Petrol,Comprehensive,65072,Manual,2016,18,5,Bangalore,6.24
Hatchback,1,2017,Petrol,Third Party insurance,133532,Manual,2017,18,5,Bangalore,5.49
MUV,3,2010,Diesel,Comprehensive,120000,Manual,2010,11,5,Bangalore,7.6
Sedan,1,2013,Petrol,Zero Depreciation,39886,Manual,2013,22,5,Bangalore,5.24
SUV,1,2019,Diesel,Third Party insurance,80000,Manual,2019,15,6,Bangalore,16.5
Hatchback,2,2015,Diesel,Comprehensive,56976,Manual,2015,25,5,Bangalore,5.83
Sedan,2,2020,Petrol,Third Party insurance,68303,Manual,2020,17,6,Bangalore,11.47
Hatchback,2,2013,Petrol,Third Party insurance,80000,Automatic,2013,13,6,Bangalore,17.5
Sedan,1,2016,Diesel,Comprehensive,54000,Automatic,2016,21,7,Bangalore,8.25
SUV,1,2016,Diesel,Third Party insurance,98500,Automatic,2016,12,9,Bangalore,31.5
Hatchback,1,2018,Petrol,Comprehensive,72348,Manual,2018,16,5,Bangalore,7.55
SUV,1,2015,Petrol,Comprehensive,70000,Manual,2015,13,6,Bangalore,8.75
Hatchback,1,2021,Petrol,Comprehensive,62696,Manual,2021,17,5,Bangalore,8.55
SUV,3,2014,Diesel,Comprehensive,174000,Automatic,2014,12,5,Bangalore,18.45
Hatchback,1,2016,Petrol,Zero Depreciation,65000,Manual,2016,18,5,Bangalore,5.25
Hatchback,1,2017,Petrol,Comprehensive,36000,Automatic,2017,18,4,Bangalore,6.5
MUV,2,2011,Diesel,Comprehensive,199000,Manual,2011,12,5,Bangalore,9.5
Sedan,1,2018,Petrol,Third Party insurance,71905,Automatic,2018,18,5,Bangalore,8.46
Hatchback,2,2013,Petrol,Comprehensive,69748,Manual,2013,22,5,Bangalore,4.24
Hatchback,1,2008,Petrol,Third Party insurance,44000,Manual,2008,19,5,Bangalore,2.1
Sedan,2,2021,Petrol,Comprehensive,17875,Manual,2021,17,6,Bangalore,9.59
SUV,1,2020,Petrol,Third Party insurance,95678,Manual,2020,16,6,Bangalore,8.89
SUV,1,2022,Petrol,Comprehensive,12003,Automatic,2022,19,5,Bangalore,8.5
SUV,2,2018,Diesel,Third Party insurance,114427,Manual,2018,23,5,Bangalore,8.36
SUV,1,2022,Petrol,Third Party insurance,20000,Automatic,2022,19,5,Bangalore,6.6
Hatchback,1,2012,Petrol,Third Party insurance,64655,Manual,2012,19,5,Bangalore,3.34
SUV,1,2018,Petrol,Third Party insurance,46456,Manual,2018,18,5,Bangalore,5.94
SUV,1,2021,Petrol,Third Party insurance,20000,Automatic,2021,18,5,Bangalore,9.91
SUV,1,2018,Diesel,Comprehensive,50000,Manual,2018,17,6,Bangalore,14.5
Sedan,4,2011,Diesel,Third Party insurance,90000,Manual,2011,20,5,Bangalore,2.19
SUV,1,2022,Diesel,Third Party insurance,20000,Manual,2022,19,6,Bangalore,12.85
SUV,1,2021,Petrol,Third Party insurance,27000,Automatic,2021,19,8,Bangalore,41.95
MUV,3,2008,Diesel,Third Party insurance,150000,Manual,2008,12,5,Bangalore,4.55
Hatchback,1,2022,Petrol,Third Party insurance,10000,Manual,2022,22,5,Bangalore,8.25
Sedan,1,2018,Petrol,Third Party insurance,40000,Manual,2018,17,5,Bangalore,8.25
SUV,1,2020,Diesel,Comprehensive,40000,Manual,2020,23,5,Bangalore,9.2
Sedan,2,2018,Diesel,Third Party insurance,20000,Automatic,2018,19,9,Bangalore,33.0
SUV,2,2017,Diesel,Comprehensive,91598,Manual,2017,22,5,Bangalore,7.29
Hatchback,1,2015,Petrol,Comprehensive,57521,Manual,2015,25,5,Bangalore,4.32
SUV,1,2016,Diesel,Third Party insurance,100000,Manual,2016,19,5,Bangalore,7.0
Sedan,1,2021,Petrol,Comprehensive,7598,Manual,2021,17,6,Bangalore,14.99
SUV,1,2017,Petrol,Comprehensive,38520,Manual,2017,13,5,Bangalore,7.62
SUV,1,2022,Petrol,Zero Depreciation,20000,Manual,2022,15,5,Bangalore,16.25
SUV,2,2014,Diesel,Comprehensive,110455,Manual,2014,20,5,Bangalore,6.32
SUV,1,2020,Petrol,Third Party insurance,26901,Automatic,2020,18,7,Bangalore,12.18
Hatchback,1,2017,Petrol,Comprehensive,65376,Automatic,2017,18,4,Bangalore,5.24
SUV,3,2018,Diesel,Third Party insurance,28177,Manual,2018,15,6,Bangalore,14.05
SUV,1,2022,Petrol,Third Party insurance,10000,Manual,2022,18,6,Bangalore,13.9
SUV,1,2021,Petrol,Third Party insurance,30000,Automatic,2021,19,6,Bangalore,18.9
SUV,1,2018,Petrol,Comprehensive,27000,Automatic,2018,13,6,Bangalore,12.75
Hatchback,3,2010,Petrol,Third Party insurance,90000,Automatic,2010,19,4,Bangalore,2.75
Sedan,1,2022,Petrol,Third Party insurance,20000,Manual,2022,17,5,Bangalore,11.25
Sedan,1,2016,Petrol,Third Party insurance,82998,Automatic,2016,18,5,Bangalore,6.5
Sedan,3,2010,Petrol,Comprehensive,110000,Automatic,2010,12,7,Bangalore,7.0
Sedan,1,2019,Petrol,Third Party insurance,14500,Manual,2019,17,5,Bangalore,11.0
Sedan,3,2016,Diesel,Comprehensive,120000,Manual,2016,21,5,Bangalore,2.6
Hatchback,2,2010,Petrol,Comprehensive,68000,Automatic,2010,19,4,Bangalore,3.95
Sedan,1,2019,Petrol,Third Party insurance,25887,Manual,2019,20,5,Bangalore,6.81
Hatchback,1,2020,Petrol,Third Party insurance,74094,Manual,2020,21,5,Bangalore,4.05
Hatchback,1,2018,Petrol,Third Party insurance,40000,Automatic,2018,19,5,Bangalore,7.65
Hatchback,1,2014,Diesel,Comprehensive,91045,Manual,2014,23,5,Bangalore,4.87
SUV,1,2018,Diesel,Third Party insurance,80033,Manual,2018,15,6,Bangalore,14.74
SUV,2,2017,Diesel,Comprehensive,70000,Automatic,2017,16,6,Bangalore,13.4
MUV,1,2021,Petrol,Comprehensive,13957,Automatic,2021,18,5,Bangalore,7.7
Hatchback,2,2018,Petrol,Third Party insurance,34140,Automatic,2018,21,5,Bangalore,8.18
SUV,1,2017,Petrol,Third Party insurance,20056,Manual,2017,17,5,Bangalore,7.24
Hatchback,3,2016,Petrol,Third Party insurance,38233,Automatic,2016,26,5,Bangalore,4.68
Sedan,1,2013,Petrol,Comprehensive,100000,Manual,2013,14,6,Bangalore,5.0
SUV,2,2016,Diesel,Third Party insurance,50000,Manual,2016,22,5,Bangalore,6.0
SUV,2,2017,Diesel,Third Party insurance,70000,Manual,2017,16,6,Bangalore,13.5
Hatchback,1,2016,Petrol,Third Party insurance,44000,Manual,2016,18,5,Bangalore,5.25
Hatchback,2,2006,Petrol,Comprehensive,90000,Manual,2006,15,5,Bangalore,1.75
Sedan,1,2016,Petrol,Comprehensive,30000,Automatic,2016,19,4,Bangalore,7.25
Hatchback,1,2018,Petrol,Third Party insurance,50000,Manual,2018,18,5,Bangalore,5.5
Hatchback,1,2019,Petrol,Comprehensive,98000,Manual,2019,22,5,Bangalore,6.5
Hatchback,1,2017,Petrol,Comprehensive,47000,Automatic,2017,18,5,Bangalore,7.75
Sedan,1,2019,Petrol,Third Party insurance,70000,Manual,2019,17,6,Bangalore,9.0
Hatchback,1,2020,Petrol,Comprehensive,16998,Manual,2020,22,5,Bangalore,4.08
Hatchback,1,2017,Petrol,Zero Depreciation,15256,Automatic,2017,18,4,Bangalore,6.42
Sedan,1,2019,Petrol,Third Party insurance,70000,Manual,2019,17,6,Bangalore,9.0
Hatchback,1,2020,Petrol,Comprehensive,4495,Automatic,2020,22,5,Bangalore,5.21
MUV,1,2020,Petrol,Third Party insurance,34561,Manual,2020,20,5,Bangalore,6.95
Hatchback,2,2018,Petrol,Third Party insurance,40000,Manual,2018,23,5,Bangalore,3.9
Hatchback,1,2016,Petrol,Zero Depreciation,142135,Manual,2016,23,5,Bangalore,4.29
Sedan,1,2021,Petrol,Third Party insurance,120000,Manual,2021,18,5,Bangalore,5.2
Hatchback,1,2019,Petrol,Comprehensive,9553,Automatic,2019,20,5,Bangalore,6.25
Hatchback,1,2022,Petrol,Third Party insurance,7600,Manual,2022,21,5,Bangalore,6.01
SUV,1,2017,Diesel,Third Party insurance,120000,Manual,2017,17,6,Bangalore,13.0
Hatchback,1,2017,Petrol,Third Party insurance,20000,Automatic,2017,18,4,Bangalore,6.45
SUV,2,2013,Diesel,Comprehensive,120000,Automatic,2013,12,8,Bangalore,19.75
Hatchback,1,2016,Petrol,Comprehensive,45578,Manual,2016,18,5,Bangalore,6.95
Sedan,1,2013,Petrol,Third Party insurance,100000,Manual,2013,14,6,Bangalore,5.0
Sedan,2,2014,Diesel,Third Party insurance,100000,Automatic,2014,22,8,Bangalore,16.44
SUV,1,2019,Petrol,Third Party insurance,42000,Manual,2019,17,5,Bangalore,8.95
Hatchback,2,2013,Petrol,Comprehensive,90000,Manual,2013,20,5,Bangalore,3.5
Sedan,1,2012,Diesel,Comprehensive,70000,Manual,2012,22,6,Bangalore,5.5
SUV,3,2010,Diesel,Third Party insurance,100000,Automatic,2010,11,5,Bangalore,7.5
Hatchback,1,2017,Petrol,Comprehensive,16306,Manual,2017,20,5,Bangalore,5.81
Hatchback,3,2020,Petrol,Third Party insurance,25086,Manual,2020,20,5,Bangalore,5.13
Hatchback,1,2017,Petrol,Comprehensive,54845,Manual,2017,21,5,Bangalore,6.5
Hatchback,1,2020,Diesel,Third Party insurance,35642,Manual,2020,24,5,Bangalore,8.06
Hatchback,1,2016,Petrol,Comprehensive,22173,Automatic,2016,21,5,Bangalore,7.25
Sedan,1,2018,Diesel,Third Party insurance,50000,Automatic,2018,17,8,Bangalore,49.5
Hatchback,1,2014,Petrol,Third Party insurance,67790,Manual,2014,18,5,Bangalore,4.26
Hatchback,1,2019,Petrol,Third Party insurance,38000,Manual,2019,23,5,Bangalore,4.85
Hatchback,2,2012,Petrol,Third Party insurance,49713,Manual,2012,19,5,Bangalore,3.51
Hatchback,1,2021,Petrol,Comprehensive,10002,Manual,2021,21,5,Bangalore,4.9
SUV,1,2017,Diesel,Third Party insurance,46706,Manual,2017,16,6,Bangalore,14.95
Hatchback,2,2014,Diesel,Third Party insurance,90000,Manual,2014,25,5,Bangalore,5.1
SUV,1,2016,Diesel,Comprehensive,106000,Automatic,2016,18,8,Bangalore,27.5
Hatchback,1,2017,Petrol,Comprehensive,55833,Automatic,2017,17,7,Bangalore,10.25
SUV,2,2015,Diesel,Comprehensive,46716,Automatic,2015,15,7,Bangalore,23.45
Sedan,1,2016,Diesel,Third Party insurance,54000,Manual,2016,21,5,Bangalore,8.25
SUV,2,2016,Diesel,Third Party insurance,68000,Manual,2016,21,5,Bangalore,6.75
Hatchback,3,2010,Diesel,Comprehensive,113348,Manual,2010,20,5,Bangalore,1.9
Sedan,1,2014,Diesel,Comprehensive,134000,Automatic,2014,17,8,Bangalore,8.9
SUV,1,2022,Petrol,Third Party insurance,20000,Automatic,2022,19,5,Bangalore,8.23
Hatchback,1,2014,Petrol,Third Party insurance,52311,Manual,2014,22,5,Bangalore,5.54
Sedan,1,2014,Petrol,Third Party insurance,59514,Manual,2014,22,5,Bangalore,4.99
SUV,1,2022,Petrol,Third Party insurance,10000,Automatic,2022,19,5,Bangalore,8.15
Hatchback,1,2020,Petrol,Third Party insurance,36743,Manual,2020,21,5,Bangalore,7.19
Hatchback,1,2015,Petrol,Comprehensive,83046,Manual,2015,25,5,Bangalore,3.72
Hatchback,1,2018,Petrol,Third Party insurance,10000,Automatic,2018,23,5,Bangalore,5.15
Hatchback,2,2016,Petrol,Third Party insurance,59420,Manual,2016,18,5,Bangalore,5.54
Sedan,1,2023,Petrol,Third Party insurance,4545,Manual,2023,20,5,Bangalore,7.0
Hatchback,1,2011,Petrol,Third Party insurance,70404,Manual,2011,22,5,Bangalore,4.1
Sedan,1,2016,Petrol,Third Party insurance,39725,Manual,2016,20,5,Bangalore,6.85
Sedan,1,2022,Petrol,Third Party insurance,10000,Automatic,2022,16,8,Bangalore,55.0
SUV,1,2022,Diesel,Third Party insurance,10000,Automatic,2022,17,6,Bangalore,18.0
Hatchback,2,2006,Petrol,Third Party insurance,60000,Manual,2006,18,5,Bangalore,1.8
SUV,2,2018,Petrol,Third Party insurance,50000,Manual,2018,17,5,Bangalore,7.65
SUV,1,2023,Petrol,Comprehensive,10000,Manual,2023,13,6,Bangalore,19.5
Sedan,3,2013,Petrol,Third Party insurance,50000,Manual,2013,16,6,Bangalore,4.91
SUV,1,2021,Diesel,Third Party insurance,23272,Manual,2021,21,5,Bangalore,11.75
SUV,1,2020,Petrol,Comprehensive,8407,Manual,2020,15,5,Bangalore,9.99
Hatchback,1,2018,Petrol,Third Party insurance,50000,Automatic,2018,21,5,Bangalore,7.15
Sedan,1,2018,Diesel,Third Party insurance,10000,Automatic,2018,18,7,Bangalore,34.0
SUV,1,2021,Petrol,Comprehensive,14881,Automatic,2021,19,7,Bangalore,17.79
Hatchback,1,2012,Petrol,Third Party insurance,54305,Manual,2012,18,5,Bangalore,4.04
Hatchback,2,2016,Petrol,Third Party insurance,50000,Manual,2016,19,5,Bangalore,3.58
Hatchback,1,2017,Petrol,Third Party insurance,64998,Automatic,2017,20,5,Bangalore,5.81
Hatchback,1,2015,Petrol,Third Party insurance,75940,Manual,2015,18,5,Bangalore,6.3
Hatchback,1,2016,Petrol,Comprehensive,25639,Manual,2016,18,5,Bangalore,5.6
SUV,1,2019,Diesel,Comprehensive,44107,Manual,2019,15,6,Bangalore,15.51
Sedan,2,2014,Petrol,Third Party insurance,60000,Manual,2014,17,5,Bangalore,5.25
Hatchback,1,2018,Petrol,Comprehensive,41594,Manual,2018,23,5,Bangalore,5.01
Hatchback,2,2020,Petrol,Comprehensive,24786,Automatic,2020,20,5,Bangalore,6.17
Hatchback,1,2017,Petrol,Third Party insurance,56000,Manual,2017,23,5,Bangalore,3.65
Sedan,1,2018,Petrol,Comprehensive,90000,Automatic,2018,18,5,Bangalore,9.95
Hatchback,2,2019,Petrol,Third Party insurance,31000,Manual,2019,18,5,Bangalore,7.75
SUV,2,2018,Diesel,Comprehensive,30000,Automatic,2018,16,8,Bangalore,47.0
Sedan,1,2017,Petrol,Comprehensive,36000,Manual,2017,17,6,Bangalore,7.7
Hatchback,1,2018,Petrol,Third Party insurance,19065,Manual,2018,22,5,Bangalore,7.25
Hatchback,1,2019,Petrol,Third Party insurance,30538,Automatic,2019,18,5,Bangalore,8.4
Hatchback,2,2018,Petrol,Comprehensive,48891,Manual,2018,18,5,Bangalore,7.99
Hatchback,2,2014,Petrol,Zero Depreciation,60000,Automatic,2014,15,7,Bangalore,13.8
Hatchback,1,2018,Petrol,Third Party insurance,26676,Manual,2018,22,5,Bangalore,6.96
Hatchback,1,2015,Petrol,Third Party insurance,35647,Manual,2015,22,5,Bangalore,5.76
Hatchback,1,2020,Petrol,Comprehensive,63825,Manual,2020,22,5,Bangalore,7.21
Sedan,2,2018,Petrol,Comprehensive,31346,Manual,2018,17,5,Bangalore,9.95
Hatchback,2,2015,Petrol,Comprehensive,79349,Manual,2015,18,5,Bangalore,5.94
SUV,1,2015,Diesel,Third Party insurance,88203,Manual,2015,15,6,Bangalore,9.27
SUV,1,2018,Diesel,Zero Depreciation,37370,Automatic,2018,15,7,Bangalore,32.75
Hatchback,1,2015,Petrol,Comprehensive,52228,Manual,2015,20,5,Bangalore,4.26
SUV,1,2015,Diesel,Third Party insurance,70000,Automatic,2015,17,6,Bangalore,11.0
SUV,1,2022,Petrol,Third Party insurance,40542,Manual,2022,20,5,Bangalore,9.05
SUV,1,2019,Petrol,Third Party insurance,47936,Automatic,2019,14,5,Bangalore,8.48
Sedan,2,2008,Diesel,Comprehensive,70000,Automatic,2013,11,5,Bangalore,5.75
Sedan,5,2013,Petrol,Third Party insurance,110000,Manual,2016,16,5,Bangalore,4.0
SUV,2,2016,Petrol,Comprehensive,45000,Manual,2011,15,6,Bangalore,8.95
SUV,1,2019,Petrol,Third Party insurance,20469,Manual,2012,18,6,Bangalore,10.99
Hatchback,1,2011,Petrol,Third Party insurance,60000,Manual,2014,17,5,Bangalore,4.25
Sedan,2,2012,Petrol,Comprehensive,70000,Manual,2017,19,5,Bangalore,4.45
Sedan,4,2014,Diesel,Comprehensive,150000,Manual,2013,20,5,Bangalore,3.2
Sedan,2,2017,Petrol,Comprehensive,46258,Manual,2017,16,5,Bangalore,7.75
Hatchback,3,2013,Petrol,Comprehensive,54242,Manual,2012,18,5,Bangalore,3.27
Hatchback,1,2017,Petrol,Third Party insurance,90727,Automatic,2017,19,5,Bangalore,6.61
SUV,1,2012,Diesel,Third Party insurance,100000,Manual,2017,15,6,Bangalore,7.75
Sedan,1,2017,Petrol,Comprehensive,31003,Manual,2015,21,5,Bangalore,6.82
Hatchback,1,2017,Petrol,Comprehensive,24233,Manual,2017,18,5,Bangalore,5.77
Hatchback,3,2015,Petrol,Third Party insurance,90000,Manual,2014,16,5,Bangalore,5.0
Hatchback,1,2017,Petrol,Zero Depreciation,36983,Manual,2021,18,5,Bangalore,6.79
Hatchback,1,2014,Diesel,Third Party insurance,68915,Automatic,2021,14,7,Bangalore,14.45
Hatchback,1,2021,Petrol,Third Party insurance,5440,Manual,2012,22,5,Bangalore,7.76
Hatchback,1,2021,Petrol,Third Party insurance,8096,Manual,2014,20,5,Bangalore,6.9
Sedan,2,2012,Diesel,Comprehensive,120000,Manual,2017,20,5,Bangalore,3.8
SUV,3,2014,Petrol,Comprehensive,60000,Manual,2015,13,5,Bangalore,5.6
SUV,1,2017,Diesel,Third Party insurance,120000,Manual,2018,14,5,Bangalore,11.25
MUV,2,2015,Diesel,Third Party insurance,125903,Manual,2009,19,6,Bangalore,5.15
Hatchback,2,2018,Petrol,Third Party insurance,33040,Manual,2019,18,5,Bangalore,7.99
SUV,2,2009,Diesel,Third Party insurance,110000,Manual,2016,11,5,Bangalore,12.0
Hatchback,1,2019,Diesel,Comprehensive,30722,Manual,2009,22,6,Bangalore,8.35
Sedan,1,2016,Diesel,Comprehensive,80000,Manual,2017,26,6,Bangalore,7.5
SUV,2,2009,Diesel,Comprehensive,120000,Manual,2014,11,5,Bangalore,12.75
Sedan,2,2017,Diesel,Comprehensive,33000,Automatic,2019,14,5,Bangalore,30.75
Sedan,1,2014,Petrol,Comprehensive,58778,Manual,2015,17,5,Bangalore,5.27
Hatchback,1,2019,Petrol,Comprehensive,51395,Manual,2013,21,5,Bangalore,4.26
SUV,2,2015,Petrol,Comprehensive,100000,Automatic,2014,14,6,Bangalore,6.25
Sedan,2,2013,Petrol,Comprehensive,65881,Manual,2016,22,5,Bangalore,4.47
Hatchback,2,2014,Petrol,First Party insurance,49934,Manual,2018,22,5,Bangalore,5.52
Sedan,2,2016,Diesel,Third Party insurance,91000,Manual,2016,26,6,Bangalore,7.95
Hatchback,2,2018,Petrol,Comprehensive,61576,Manual,2019,21,5,Bangalore,4.59
Sedan,2,2016,Petrol,Comprehensive,114321,Manual,2020,20,5,Bangalore,7.0
Hatchback,1,2019,Petrol,Comprehensive,53125,Manual,2014,21,5,Bangalore,4.05
Hatchback,1,2020,Petrol,Comprehensive,36462,Automatic,2017,22,5,Bangalore,5.36
SUV,1,2014,Diesel,Third Party insurance,97542,Automatic,2018,15,7,Bangalore,24.0
SUV,1,2017,Diesel,Third Party insurance,89000,Automatic,2018,11,9,Bangalore,47.45
SUV,2,2018,Petrol,Comprehensive,13000,Manual,2017,14,5,Bangalore,8.95
Sedan,1,2018,Diesel,Comprehensive,41000,Manual,2011,22,6,Bangalore,13.75
Hatchback,1,2017,Petrol,Third Party insurance,94471,Automatic,2016,17,7,Bangalore,8.8
MUV,1,2011,Diesel,Comprehensive,58000,Manual,2022,12,5,Bangalore,10.3
Hatchback,1,2016,Petrol,Third Party insurance,46000,Manual,2020,20,5,Bangalore,4.75
SUV,1,2022,Petrol,Third Party insurance,10000,Manual,2021,19,5,Bangalore,11.5
SUV,1,2020,Diesel,Comprehensive,36531,Automatic,2020,19,9,Bangalore,56.75
SUV,1,2021,Petrol,Third Party insurance,50000,Manual,2016,17,5,Bangalore,9.6
Hatchback,2,2020,Petrol,Comprehensive,36004,Manual,2017,21,5,Bangalore,5.32
Sedan,2,2016,Petrol,Third Party insurance,58808,Manual,2016,17,5,Bangalore,6.51
Sedan,1,2017,Diesel,Third Party insurance,10000,Automatic,2016,19,7,Bangalore,32.0
Hatchback,1,2016,Petrol,Comprehensive,31983,Manual,2022,18,5,Bangalore,7.15
SUV,1,2016,Diesel,Third Party insurance,78536,Manual,2013,24,5,Bangalore,7.4
SUV,1,2022,Diesel,Comprehensive,20000,Manual,2021,20,6,Bangalore,17.0
Sedan,2,2013,Petrol,Comprehensive,54134,Manual,2019,22,5,Bangalore,4.55
SUV,1,2021,Petrol,Third Party insurance,10000,Automatic,2019,16,6,Bangalore,16.99
Hatchback,2,2019,Petrol,Third Party insurance,27227,Manual,2017,18,5,Bangalore,5.24
SUV,1,2019,Petrol,Third Party insurance,25508,Automatic,2019,16,7,Bangalore,17.65
Hatchback,1,2017,Petrol,Third Party insurance,30000,Manual,2012,18,5,Bangalore,5.25
SUV,1,2019,Petrol,Third Party insurance,20000,Automatic,2021,16,7,Bangalore,16.0
Sedan,2,2012,Diesel,Comprehensive,100000,Manual,2011,20,5,Bangalore,3.6
SUV,1,2021,Petrol,Third Party insurance,20000,Automatic,2018,19,6,Bangalore,16.5
Hatchback,1,2011,Petrol,Third Party insurance,50000,Manual,2019,17,5,Bangalore,4.1
Sedan,1,2018,Diesel,Third Party insurance,36000,Automatic,2021,17,7,Bangalore,31.5
Hatchback,1,2019,Diesel,Comprehensive,40000,Manual,2020,22,6,Bangalore,8.5
SUV,1,2021,Petrol,Comprehensive,19047,Automatic,2018,18,7,Bangalore,12.6
SUV,1,2020,Petrol,Third Party insurance,50000,Manual,2018,17,6,Bangalore,8.5
Hatchback,1,2018,Petrol,Zero Depreciation,64453,Automatic,2020,23,5,Bangalore,4.93
Hatchback,1,2018,Petrol,Comprehensive,43387,Manual,2017,18,5,Bangalore,5.05
Hatchback,1,2020,Petrol,Third Party insurance,36538,Automatic,2018,19,5,Bangalore,8.25
Hatchback,2,2017,Petrol,Comprehensive,36787,Manual,2022,17,5,Bangalore,6.82
Hatchback,2,2018,Petrol,Third Party insurance,32112,Manual,2017,25,5,Bangalore,4.86
SUV,1,2022,Petrol,Zero Depreciation,30000,Manual,2018,19,6,Bangalore,18.0
Hatchback,1,2017,Petrol,Third Party insurance,53701,Manual,2020,18,5,Bangalore,5.4
Hatchback,2,2018,Petrol,Third Party insurance,30000,Manual,2016,18,5,Bangalore,5.3
Hatchback,2,2020,Petrol,Third Party insurance,26085,Manual,2021,22,5,Bangalore,4.07
Hatchback,3,2016,Petrol,Comprehensive,46894,Manual,2017,18,5,Bangalore,4.53
SUV,1,2021,Petrol,Comprehensive,30000,Manual,2018,18,6,Bangalore,10.1
SUV,2,2017,Petrol,Comprehensive,53692,Automatic,2018,12,5,Bangalore,16.75
